"DNR_GRID_ID","Season","Resolution","TRUE_SPECIES","CROWD_SPECIES","Agreement_Species","TRUE_COUNT","ModeCrowdNAnimals.x","ModeCrowdNAnimals_Low","ModeCrowdNAnimals_High","Agreement_Total_CountTRUE","Agreement_Total_CountTRUE.low","Agreement_Total_CountTRUE.high","n_species_voted_for","numusers","propusers","Pielou_users","UserVotes","VarCrowdNAnimals","MeanCrowdNAnimals","Pielou_Nanimals","maxprop_NAnimals","jday","dectime","TW_Changes_Hour"
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,119,5.333333333,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,119,5.333333333,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,119,5.35,0.895523885
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,NA,NA,119,6.616666667,0
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,2,7,0.857142857,0.591672779,6,0,1,NA,NA,119,6.616666667,0
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,19,1,0,19,0,1,NA,NA,119,6.633333333,0
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,119,10.06666667,0
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,2,"1",1,1,0,0,0,1,7,1,0,7,0,1,NA,NA,119,13.08333333,0
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,NA,NA,119,14.86666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,5,1,0,5,0,1,NA,NA,119,19.23333333,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,119,19.23333333,125
"C0020","WWW1","High","DEER","UNKNOWN",0,1,"1",1,1,1,1,1,2,4,0.5,1,2,0.3,0.6,NA,NA,119,19.23333333,125.0623053
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,120,11.3,5.999952
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,2,7,0.857142857,0.591672779,6,0,1,NA,NA,120,11.46666667,0
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,12,1,0,12,0,1,NA,NA,120,11.61666667,0
"C0020","WWW1","High","TURKEY","TURKEY",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,NA,NA,120,18.18333333,0.188087755
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,NA,NA,120,18.26666667,0.168067204
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,121,12.33333333,0
"C0020","WWW1","High","RACCOON","RACCOON",1,1,"1",1,1,1,1,1,1,11,1,0,11,0,1,NA,NA,121,21.58333333,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,NA,NA,123,4.466666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,NA,NA,124,4.566666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,3,22,0.590909091,0.745695281,13,0.23715415,0.652173913,NA,NA,124,4.566666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,124,5.233333333,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0.267857143,1.375,NA,NA,124,5.266666667,0
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,5,1,0,5,0,1,NA,NA,124,14.83333333,0.359281506
"C0020","WWW1","High","COTTONTAIL","COTTONTAIL",1,2,"1",1,1,0,0,0,2,7,0.857142857,0.707009196,6,0,1,NA,NA,125,0.166666667,0.153846116
"C0020","WWW1","High","TURKEY","TURKEY",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,125,8.883333333,0
"C0020","WWW1","High","SKUNK_STRIPED","SKUNK_STRIPED",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,NA,NA,125,23.18333333,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0.177777778,1.2,NA,NA,126,3.533333333,0
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,11,1,0,11,0,1,NA,NA,126,8.616666667,0
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,126,16.8,0
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,2,7,0.857142857,0.591672779,6,0.111111111,0.888888889,NA,NA,126,16.8,0
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,2,8,0.875,0.543564443,7,0,1,NA,NA,126,18.26666667,0
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,5,1,0,5,0,1,NA,NA,126,18.33333333,0
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,2,15,0.933333333,0.353359335,14,0.052631579,0.947368421,NA,NA,126,18.38333333,0
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,126,18.45,0
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,NA,NA,127,9.233333333,0
"C0020","WWW1","High","COTTONTAIL","UNKNOWN",0,1,"1",1,1,1,1,1,2,4,0.5,1,2,0,1,NA,NA,128,3.616666667,125.3092784
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,5,1,0,5,0,1,NA,NA,128,9.3,0
"C0020","WWW1","High","COTTONTAIL","COTTONTAIL",1,1,"1",1,1,1,1,1,3,13,0.538461538,0.807827731,7,0,1,NA,NA,128,22.7,0.097746108
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,130,18.71666667,0.779221103
"C0020","WWW1","High","COYOTE","COYOTE",1,2,"1",1,1,0,0,0,3,8,0.625,0.819448372,5,0,1,NA,NA,130,22.21666667,0.104895084
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,2,8,0.875,0.543564443,7,0.111111111,0.888888889,NA,NA,131,17.61666667,0
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,NA,NA,132,7.066666667,0.083102508
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,133,19.03333333,0
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,133,19.03333333,0
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,6,1,0,6,0.238095238,1.285714286,NA,NA,134,8.766666667,0
"C0020","WWW1","High","SKUNK_STRIPED","SKUNK_STRIPED",1,1,"1",1,1,1,1,1,1,9,1,0,9,0,1,NA,NA,134,20.21666667,0.102564103
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,3,11,0.727272727,0.69136983,8,0.151515152,0.833333333,NA,NA,136,9.05,0.082417591
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,2,"1",1,1,0,0,0,1,6,1,0,6,0,1,NA,NA,139,5.383333333,0
"C0020","WWW1","High","TURKEY","TURKEY",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,139,10.1,0
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,5,1,0,5,0,1,NA,NA,139,17.78333333,0
"C0020","WWW1","High","COTTONTAIL","COTTONTAIL",1,1,"1",1,1,1,1,1,6,13,0.384615385,0.89858514,5,0,1,NA,NA,145,22.31666667,125.1388889
"C0020","WWW1","High","BADGER","UNKNOWN",0,1,"1",1,1,1,1,1,6,9,0.222222222,0.968392514,2,0.177777778,0.8,NA,NA,147,0.7,1.139870002
"C0020","WWW1","High","COTTONTAIL","NOTHINGHERE",0,1,"1",1,1,1,1,1,5,13,0.384615385,0.909112764,5,0.238095238,0.666666667,NA,NA,147,3.15,0.408163399
"C0020","WWW1","High","TURKEY","TURKEY",1,2,"1",1,1,0,0,0,1,6,1,0,6,0,1,NA,NA,147,9.85,0
"C0020","WWW1","High","RACCOON","RACCOON",1,1,"1",1,1,1,1,1,2,7,0.857142857,0.591672779,6,0.125,0.875,NA,NA,149,2.05,0
"C0020","WWW1","High","RACCOON","RACCOON",1,1,"1",1,1,1,1,1,3,16,0.8125,0.675859687,13,0,1,NA,NA,150,20.43333333,0.142857127
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,151,3.433333333,0.142857127
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,2,13,0.923076923,0.391243564,12,0,1,NA,NA,155,5.066666667,0.550458312
"C0020","WWW1","High","COTTONTAIL","NOTHINGHERE",0,1,"0",0,0,0,0,0,2,8,0.875,0.543564443,7,0.194444444,0.222222222,NA,NA,156,0.95,125.2816903
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,2,8,0.875,0.543564443,7,0.111111111,0.888888889,NA,NA,157,8.833333333,0.757955705
"C0020","WWW1","High","RACCOON","RACCOON",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,NA,NA,157,20.76666667,0.083798886
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,4,1,0,4,0,1,NA,NA,161,5.75,0
"C0020","WWW1","High","RACCOON","RACCOON",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,162,2.983333333,0.087082714
"C0020","WWW1","High","RACCOON","RACCOON",1,2,"1",1,1,0,0,0,1,7,1,0,7,0,1,NA,NA,171,2.416666667,0.035608311
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0.194444444,1.222222222,NA,NA,175,5.033333333,0
"C0020","WWW1","High","DEER","DEER",1,1,"2",2,2,0,0,0,1,7,1,0,7,0.266666667,1.6,NA,NA,175,5.05,0
"C0020","WWW1","High","DEER","DEER",1,2,"1",1,1,0,0,0,1,6,1,0,6,0,1,NA,NA,183,0.25,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,183,0.25,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,184,3.733333333,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0,1,NA,NA,184,3.733333333,0
"C0020","WWW1","High","DEER","DEER",1,2,"1",1,1,0,0,0,1,6,1,0,6,0,1,NA,NA,184,3.733333333,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0,1,NA,NA,184,3.733333333,0
"C0020","WWW1","High","RACCOON","RACCOON",1,2,"1",1,1,0,0,0,1,7,1,0,7,0,1,NA,NA,185,23.21666667,0.086082029
"C0020","WWW1","High","TURKEY","TURKEY",1,2,"1",1,1,0,0,0,3,5,0.6,0.864973521,3,0,1,NA,NA,194,10.78333333,0
"C0020","WWW1","High","TURKEY","TURKEY",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,NA,NA,194,10.83333333,0
"C0020","WWW1","High","SQUIRREL","NOTHINGHERE",0,1,"0",0,0,0,0,0,5,13,0.461538462,0.856087394,6,0.695238095,0.866666667,NA,NA,194,10.96666667,10.17926447
"C0020","WWW1","High","DEER","DEER",1,2,"1",1,1,0,0,0,1,5,1,0,5,0,1,NA,NA,195,3.916666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0.111111111,1.111111111,NA,NA,195,3.933333333,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,195,3.95,0
"C0020","WWW1","High","RACCOON","NOTHINGHERE",0,1,"1",1,1,1,1,1,7,13,0.307692308,0.939739802,4,0.20952381,0.733333333,NA,NA,195,21.88333333,0.310880777
"C0020","WWW1","High","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,NA,NA,198,15.51666667,0.214285763
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,NA,NA,199,1.2,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,NA,NA,199,1.2,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,5,1,0,5,0,1,NA,NA,199,1.2,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,5,1,0,5,0,1,NA,NA,199,1.2,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,2,1,0,2,0,1,NA,NA,199,1.2,0
"C0020","WWW1","High","DEER","DEER",1,2,"1",1,1,0,0,0,1,7,1,0,7,0,1,NA,NA,199,1.216666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,NA,NA,199,1.216666667,0
"C0020","WWW1","High","DEER","UNKNOWN",0,1,"1",1,1,1,1,1,2,10,0.5,1,5,0.272727273,0.545454545,NA,NA,199,1.316666667,250
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,NA,NA,199,1.333333333,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,NA,NA,199,1.333333333,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,199,1.333333333,0
"C0020","WWW1","High","DEER","UNKNOWN",0,1,"1",1,1,1,1,1,2,9,0.555555556,0.942218785,5,0.272727273,0.545454545,NA,NA,199,2.15,126.2500013
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,NA,NA,199,2.15,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,NA,NA,199,2.15,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,3,9,0.777777778,0.622365973,7,0,1,NA,NA,199,2.15,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,199,2.216666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,5,1,0,5,0,1,NA,NA,199,2.216666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,5,1,0,5,0,1,NA,NA,199,2.216666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,199,2.216666667,0
"C0020","WWW1","High","DEER","DEER",1,2,"1",1,1,0,0,0,1,8,1,0,8,0,1,NA,NA,199,2.216666667,0
"C0020","WWW1","High","DEER","DEER",1,2,"1",1,1,0,0,0,1,5,1,0,5,0,1,NA,NA,199,2.233333333,0
"C0020","WWW1","High","DEER","DEER",1,3,"1",1,1,0,0,0,1,14,1,0,14,0.110294118,1.117647059,NA,NA,199,2.416666667,0
"C0020","WWW1","High","DEER","DEER",1,2,"1 and/or 2",1,2,0,0,1,1,7,1,0,7,0.285714286,1.5,NA,NA,199,2.416666667,0
"C0020","WWW1","High","DEER","DEER",1,2,"1",1,1,0,0,0,1,6,1,0,6,0,1,NA,NA,199,2.416666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,199,2.416666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"2",2,2,0,0,0,1,6,1,0,6,0.142857143,1.857142857,NA,NA,199,2.416666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"2",2,2,0,0,0,2,13,0.923076923,0.391243564,12,0.373626374,1.714285714,NA,NA,199,2.433333333,0
"C0020","WWW1","High","DEER","DEER",1,2,"1",1,1,0,0,0,1,10,1,0,10,0.083333333,1.083333333,NA,NA,199,2.433333333,0
"C0020","WWW1","High","DEER","DEER",1,3,"1",1,1,0,0,0,1,6,1,0,6,0.142857143,1.142857143,NA,NA,199,2.45,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,5,1,0,5,0,1,NA,NA,199,2.466666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,199,2.483333333,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,NA,NA,199,2.516666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,5,1,0,5,0,1,NA,NA,199,2.516666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,5,1,0,5,0,1,NA,NA,199,3.983333333,0.681818306
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,NA,NA,199,6.983333333,0.333333333
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,200,4.45,0.048270311
"C0020","WWW1","High","RACCOON","RACCOON",1,2,"1",1,1,0,0,0,1,6,1,0,6,0,1,NA,NA,202,4.35,0
"C0020","WWW1","High","SNOWSHOEHARE","JACKRABBIT",0,1,"1",1,1,1,1,1,3,13,0.538461538,0.900047071,7,0,1,NA,NA,202,21.36666667,60.02894617
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,4,1,0,4,0,1,NA,NA,204,3,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,204,3,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,204,3,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,205,4.316666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,205,4.316666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,205,4.316666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0,1,NA,NA,205,4.316666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,205,4.333333333,30.00192012
"C0020","WWW1","High","DEER","DEER",1,2,"1",1,1,0,0,0,1,10,1,0,10,0,1,NA,NA,205,4.383333333,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,205,4.383333333,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,NA,NA,205,4.583333333,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,5,1,0,5,0,1,NA,NA,205,22.01666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,NA,NA,205,22.01666667,0
"C0020","WWW1","High","DEER","DEER",1,3,"1",1,1,0,0,0,1,6,1,0,6,0,1,NA,NA,205,22.01666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,205,22.01666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,NA,NA,205,22.01666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,10,1,0,10,0.333333333,1.166666667,NA,NA,205,22.03333333,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,NA,NA,205,22.03333333,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,NA,NA,205,22.03333333,0
"C0020","WWW1","High","DEER","NOTHINGHERE",0,1,"0",0,0,0,0,0,2,10,0.6,0.970950594,6,0.654545455,0.636363636,NA,NA,206,1.766666667,60.26305762
"C0020","WWW1","High","DEER","DEER",1,1,"2",2,2,0,0,0,1,7,1,0,7,0.125,1.875,NA,NA,206,1.783333333,59.99520038
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,206,2.866666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0,1,NA,NA,206,2.866666667,0
"C0020","WWW1","High","TURKEY","TURKEY",1,2,"2",2,2,1,1,1,4,18,0.555555556,0.907484558,10,1.09047619,1.904761905,NA,NA,208,10.03333333,0.076824585
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,208,23.05,0.076824585
"C0020","WWW1","High","DEER","DEER",1,2,"1",1,1,0,0,0,1,6,1,0,6,0,1,NA,NA,208,23.45,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,2,10,0.9,0.468995594,9,0,1,NA,NA,208,23.46666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,NA,NA,208,23.51666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,208,23.51666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0,1,NA,NA,208,23.51666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,2,13,0.923076923,0.391243564,12,0.058823529,0.941176471,NA,NA,208,23.51666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,208,23.93333333,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,3,8,0.875,0.579549638,7,0.1,0.9,NA,NA,209,0,125
"C0020","WWW1","High","DEER","DEER",1,2,"1",1,1,0,0,0,2,8,0.875,0.543564443,7,0.111111111,0.888888889,NA,NA,209,0.95,125
"C0020","WWW1","High","DEER","NOTHINGHERE",0,1,"0",0,0,0,0,0,3,10,0.6,0.804039317,6,0.269230769,0.461538462,NA,NA,209,0.966666667,250
"C0020","WWW1","High","DEER","DEER",1,2,"1",1,1,0,0,0,2,8,0.75,0.811278124,6,0.194444444,0.777777778,NA,NA,209,0.966666667,125
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,3,8,0.75,0.669591946,6,0.111111111,0.888888889,NA,NA,209,0.966666667,0
"C0020","WWW1","High","DEER","NOTHINGHERE",0,1,"1",1,1,1,1,1,5,17,0.529411765,0.837159382,9,0.260526316,0.55,NA,NA,209,0.966666667,250
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,2,6,0.833333333,0.650022422,5,0,1,NA,NA,209,0.966666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,2,7,0.857142857,0.591672779,6,0,1,NA,NA,209,0.983333333,125
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,NA,NA,209,0.983333333,125
"C0020","WWW1","High","DEER","UNKNOWN",0,1,"1 and/or 0",0,1,0,0,1,2,10,0.5,1,5,0.272727273,0.5,NA,NA,209,0.983333333,125
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,209,1,59.99520038
"C0020","WWW1","High","DEER","DEER",1,2,"1",1,1,0,0,0,1,6,1,0,6,0,1,NA,NA,209,1,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,NA,NA,209,1.016666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,209,1.05,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,209,1.066666667,0
"C0020","WWW1","High","DEER","DEER",1,2,"1",1,1,0,0,0,1,6,1,0,6,0,1,NA,NA,209,1.066666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,209,1.1,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,209,1.1,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0,1,NA,NA,209,1.166666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,NA,NA,209,1.183333333,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,209,1.183333333,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,209,1.266666667,60.00384025
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,2,7,0.857142857,0.591672779,6,0.125,0.875,NA,NA,209,1.283333333,125
"C0020","WWW1","High","DEER","NOTHINGHERE",0,1,"0",0,0,0,0,0,3,9,0.777777778,0.622365973,7,0.204545455,0.25,NA,NA,209,1.483333333,0
"C0020","WWW1","High","DEER","NOTHINGHERE",0,1,"0",0,0,0,0,0,2,7,0.857142857,0.591672779,6,0.125,0.125,NA,NA,209,1.483333333,8.571448163
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,2,11,0.545454545,0.994030211,6,0.265151515,0.583333333,NA,NA,209,1.6,15.23811483
"C0020","WWW1","High","DEER","NOTHINGHERE",0,1,"0 and/or 1",0,1,0,0,1,2,7,0.571428571,0.985228136,4,0.285714286,0.5,NA,NA,209,1.75,131.6666667
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,NA,NA,209,1.85,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,NA,NA,209,1.883333333,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,2,19,0.894736842,0.485460761,17,0,1,NA,NA,209,1.916666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,1,2,1,0,2,0,1,NA,NA,209,1.916666667,0
"C0020","WWW1","High","DEER","DEER",1,1,"1",1,1,1,1,1,2,7,0.857142857,0.591672779,6,0,1,NA,NA,209,1.916666667,0.882353356
"C0020","WWW1","High","DEER","NOTHINGHERE",0,2,"0",0,0,0,0,0,3,7,0.714285714,0.724834092,5,0.25,0.333333333,NA,NA,209,3.2,125
